Year,Month,wellAPI,boreID,compSubId,BHP,Qo,Qw,Qg,Qs,CompL,FlowDays,Pressure,Status
2009,10,2ECFC84288,00,00,14.7,15.911182,391.415082,7.146776,0,19.68504,31,0,1
2009,11,2ECFC84288,00,00,14.7,12.218997,420.590755,0,0,19.68504,28.99998,0,1
2009,12,2ECFC84288,00,00,14.7,11.449477,389.918292,0,0,19.68504,29.999971,0,1
2010,1,2ECFC84288,00,00,14.7,7.795302,422.24555,0,0,19.68504,31,0,1
2010,2,2ECFC84288,00,00,14.7,13.493882,434.871015,0,0,19.68504,28,0,1
2010,3,2ECFC84288,00,00,0,12.076429,450.64146,0,0,19.68504,31,0,1
2010,4,2ECFC84288,00,00,14.7,11.321652,415.756209,0,0,19.68504,30,0,1
2010,5,2ECFC84288,00,00,14.7,9.254131,360.250114,0,0,19.68504,31,0,1
2010,6,2ECFC84288,00,00,14.7,8.740735,334.645256,0,0,19.68504,30,0,1
2010,7,2ECFC84288,00,00,14.7,12.859611,378.71556,0,0,19.68504,29.999971,0,1
2010,8,2ECFC84288,00,00,14.7,12.38889,380.143314,0,0,19.68504,31,0,1
2010,9,2ECFC84288,00,00,0,5.660826,276.122514,0,0,19.68504,30,0,1
2010,10,2ECFC84288,00,00,14.7,4.674747,261.117987,0,0,19.68504,31,0,1
2010,11,2ECFC84288,00,00,14.7,5.992089,200.135777,0,0,19.68504,30,0,1
2010,12,2ECFC84288,00,00,0,9.580796,223.951105,0,0,19.68504,31,0,1
2011,1,2ECFC84288,00,00,0,9.43471,228.319986,0,0,19.68504,31,0,1
2011,2,2ECFC84288,00,00,0,9.084278,219.320426,0,0,19.68504,28,0,1
2011,3,2ECFC84288,00,00,0,2.345489,49.255272,0,0,19.68504,7.999984,0,1
2011,4,2ECFC84288,00,00,0,0.912022,31.920769,0,0,19.68504,3,0,1
2011,5,2ECFC84288,00,00,14.7,11.540781,282.107965,0,0,19.68504,31,0,1
2011,6,2ECFC84288,00,00,14.7,23.978839,581.802368,0,0,19.68504,30,0,1
2011,7,2ECFC84288,00,00,0,24.031119,542.597365,0,0,19.68504,29.999971,0,1
2011,8,2ECFC84288,00,00,0,25.242415,509.89676,7.086285,0,19.68504,31,0,1
2011,9,2ECFC84288,00,00,14.7,27.953998,456.158423,7.134097,0,19.68504,30,0,1
2011,10,2ECFC84288,00,00,14.7,26.346174,389.546989,7.043946,0,19.68504,29.999971,0,1
2011,11,2ECFC84288,00,00,14.7,25.47162,372.755432,6.976225,0,19.68504,28.99998,0,1
2011,12,2ECFC84288,00,00,0,25.569078,377.299828,7.002917,0,19.68504,31,0,1
2012,1,2ECFC84288,00,00,0,25.717194,384.503406,7.043483,0,19.68504,31,0,1
2012,2,2ECFC84288,00,00,14.7,33.700349,295.19011,7.007908,0,19.68504,27.999993,0,1
2012,3,2ECFC84288,00,00,14.7,32.615691,276.606154,7.043216,0,19.68504,29.999971,0,1
2012,4,2ECFC84288,00,00,0,30.744576,273.563965,7.045635,0,19.68504,30,0,1
2012,5,2ECFC84288,00,00,0,25.420963,248.629418,6.962351,0,19.68504,31,0,1
2012,6,2ECFC84288,00,00,14.7,20.408326,248.088704,7.161519,0,19.68504,30,0,1
2012,7,2ECFC84288,00,00,0,10.796149,127.648583,0,0,19.68504,15.999999,0,1
2012,8,2ECFC84288,00,00,14.7,11.439332,136.000947,0,0,19.68504,16.999997,0,1
2012,9,2ECFC84288,00,00,0,23.152777,249.674552,7.026663,0,19.68504,30,0,1
2012,10,2ECFC84288,00,00,0,5.468074,64.249868,0,0,19.68504,6.999986,0,1
2012,11,2ECFC84288,00,00,0,19.976426,245.51672,7.236088,0,19.68504,24,0,1
2012,12,2ECFC84288,00,00,14.7,25.514297,326.085162,6.987913,0,19.68504,31,0,1
2013,1,2ECFC84288,00,00,14.7,23.903294,320.807361,7.063532,0,19.68504,29.999971,0,1
2013,2,2ECFC84288,00,00,14.7,24.716694,323.788679,6.938701,0,19.68504,28,0,1
2013,3,2ECFC84288,00,00,0,24.057497,305.783428,7.109099,0,19.68504,31,0,1
2013,4,2ECFC84288,00,00,14.7,19.181814,226.345394,7.179863,0,19.68504,30,0,1
2013,5,2ECFC84288,00,00,14.7,18.950579,230.565371,7.093311,0,19.68504,31,0,1
2013,6,2ECFC84288,00,00,14.7,20.196569,215.219686,7.087211,0,19.68504,30,0,1
2013,7,2ECFC84288,00,00,14.7,21.632876,212.620267,6.940552,0,19.68504,31,0,1
2013,8,2ECFC84288,00,00,14.7,22.452581,227.020535,7.003442,0,19.68504,31,0,1
2013,9,2ECFC84288,00,00,14.7,22.733457,238.069812,7.091053,0,19.68504,30,0,1
2013,10,2ECFC84288,00,00,14.7,20.914622,272.505221,6.907468,0,19.68504,31,0,1
2013,11,2ECFC84288,00,00,14.7,20.196569,321.882821,7.087211,0,19.68504,30,0,1
2013,12,2ECFC84288,00,00,0,19.478111,309.136471,7.055583,0,19.68504,29.999971,0,1
2014,1,2ECFC84288,00,00,0,20.161874,316.289397,7.075036,0,19.68504,31,0,1
2014,2,2ECFC84288,00,00,14.7,20.210497,323.367937,7.092099,0,19.68504,28,0,1
2014,3,2ECFC84288,00,00,14.7,19.912311,326.947281,7.212864,0,19.68504,31,0,1
2014,4,2ECFC84288,00,00,0,17.393412,321.778125,6.975487,0,19.68504,30,0,1
2014,5,2ECFC84288,00,00,14.7,16.256107,316.018712,7.301705,0,19.68504,31,0,1
2014,6,2ECFC84288,00,00,14.7,16.772817,314.167782,7.244033,0,19.68504,30,0,1
2014,7,2ECFC84288,00,00,0,16.444801,300.433862,7.102366,0,19.68504,31,0,1
2014,8,2ECFC84288,00,00,14.7,16.101905,316.88549,7.232443,0,19.68504,31,0,1
2014,9,2ECFC84288,00,00,14.7,12.25464,303.141085,7.242604,0,19.68504,30,0,1
2014,10,2ECFC84288,00,00,14.7,12.080487,292.474944,7.139677,0,19.68504,31,0,1
2014,11,2ECFC84288,00,00,0,11.675978,300.98075,7.283976,0,19.68504,30,0,1
2014,12,2ECFC84288,00,00,0,11.40484,281.952987,7.114829,0,19.68504,31,0,1
2015,1,2ECFC84288,00,00,0,11.151219,312.890064,14.731642,0,53.745949,31,0,1
2015,2,2ECFC84288,00,00,0,11.505853,310.658044,14.355691,0,53.745949,28,0,1
2015,3,2ECFC84288,00,00,0,11.360202,265.702515,14.173964,0,53.745949,28.999973,0,1
2015,4,2ECFC84288,00,00,14.7,11.669688,273.589341,14.560104,0,53.745949,28.99998,0,1
2015,5,2ECFC84288,00,00,14.7,12.567439,265.113124,13.440186,0,53.745949,31,0,1
2015,6,2ECFC84288,00,00,14.7,12.114168,262.686161,0,0,53.745949,28.99998,0,1
2015,7,2ECFC84288,00,00,14.7,12.100776,291.090889,0,0,53.745949,31,0,1
2015,8,2ECFC84288,00,00,14.7,11.920198,278.137953,0,0,53.745949,31,0,1
2015,9,2ECFC84288,00,00,14.7,12.218997,266.37415,13.720924,0,53.745949,30,0,1
2015,10,2ECFC84288,00,00,0,12.370629,253.303359,13.229708,0,53.745949,31,0,1
2015,11,2ECFC84288,00,00,0,4.895566,106.478561,0,0,53.745949,12,0,1
2015,12,2ECFC84288,00,00,14.7,12.261065,254.563057,13.112535,0,53.745949,29.999971,0,1
2016,1,2ECFC84288,00,00,0,11.729475,283.118392,0,0,53.745949,29.999971,0,1
2016,2,2ECFC84288,00,00,14.7,11.932197,294.406328,14.125865,0,53.745949,29,0,1
2016,3,2ECFC84288,00,00,0,11.843097,295.328735,14.125865,0,53.745949,31,0,1
2016,4,2ECFC84288,00,00,14.7,11.433191,293.5243,14.125865,0,53.745949,30,0,1
2016,5,2ECFC84288,00,00,0,14.84232,337.032179,14.125865,0,53.745949,31,0,1
2016,6,2ECFC84288,00,00,14.7,16.353498,347.253939,14.125865,0,53.745949,30,0,1
2016,7,2ECFC84288,00,00,0,16.03779,359.946159,14.125865,0,53.745949,31,0,1
2016,8,2ECFC84288,00,00,14.7,15.300259,344.100708,13.670192,0,53.745949,31,0,1
2016,9,2ECFC84288,00,00,14.7,16.216799,342.157086,14.125865,0,53.745949,30,0,1
2016,10,2ECFC84288,00,00,14.7,16.302367,353.137542,14.125865,0,53.745949,31,0,1
2016,11,2ECFC84288,00,00,14.7,7.199103,364.327197,0,0,53.745949,30,0,1
2016,12,2ECFC84288,00,00,0,6.956526,357.851244,0,0,53.745949,31,0,1
2017,1,2ECFC84288,00,00,0,4.423357,241.024178,0,0,53.745949,19.999991,0,1
2017,2,2ECFC84288,00,00,14.7,3.23925,189.353286,0,0,53.745949,12.99998,0,1
2017,3,2ECFC84288,00,00,0,9.480159,350.40838,0,0,53.745949,26.999977,0,1
2017,4,2ECFC84288,00,00,14.7,9.711461,363.486255,0,0,53.745949,30,0,1
2017,5,2ECFC84288,00,00,0,8.436051,358.702593,0,0,53.745949,31,0,1
2017,6,2ECFC84288,00,00,0,7.811101,340.907524,0,0,53.745949,30,0,1
2017,7,2ECFC84288,00,00,0,7.667071,344.877398,0,0,53.745949,31,0,1
2017,8,2ECFC84288,00,00,14.7,7.327625,332.813951,0,0,53.745949,31,0,1
2017,9,2ECFC84288,00,00,0,8.359363,357.376542,0,0,53.745949,30,0,1
2017,10,2ECFC84288,00,00,14.7,6.913715,322.542498,0,0,53.745949,27.999975,0,1
2017,11,2ECFC84288,00,00,0,5.904451,289.618553,0,0,53.745949,25.99998,0,1
2017,12,2ECFC84288,00,00,14.7,7.673564,475.497208,0,0,53.745949,31,0,1
2018,1,2ECFC84288,00,00,14.7,7.199394,421.436122,0,0,53.745949,27.999975,0,1
2018,2,2ECFC84288,00,00,0,6.135931,323.732984,0,0,53.745949,22.999984,0,1
2018,3,2ECFC84288,00,00,14.7,6.35798,335.228429,0,0,53.745949,28.999973,0,1
2018,4,2ECFC84288,00,00,0,7.098676,319.088184,0,0,53.745949,27,0,1
2018,5,2ECFC84288,00,00,14.7,4.88373,215.404376,0,0,53.745949,18.999993,0,1
2018,6,2ECFC84288,00,00,0,6.950865,292.116225,0,0,53.745949,24.99999,0,1
2018,7,2ECFC84288,00,00,14.7,5.658594,247.154305,0,0,53.745949,21.999987,0,1
2018,8,2ECFC84288,00,00,0,7.103221,292.07386,0,0,53.745949,26.999977,0,1
2018,9,2ECFC84288,00,00,0,6.192105,263.534304,0,0,53.745949,21.99999,0,1
2018,10,2ECFC84288,00,00,0,5.092512,221.470575,0,0,53.745949,19.999991,0,1
2018,11,2ECFC84288,00,00,0,7.607311,338.083612,0,0,53.745949,28.99998,0,1
2018,12,2ECFC84288,00,00,0,7.189046,325.78845,0,0,53.745949,28.999973,0,1
2005,1,2ECFC8429C,00,00,0,20.636652,535.263188,14.483283,0,72.17848,29.999971,0,1
2005,2,2ECFC8429C,00,00,0,19.920715,486.812491,13.980823,0,72.17848,25.999988,0,1
2005,3,2ECFC8429C,00,00,0,14.527425,494.564044,0,0,72.17848,26.999977,0,1
2005,4,2ECFC8429C,00,00,0,24.746196,503.977409,0,0,72.17848,27.99999,0,1
2005,5,2ECFC8429C,00,00,0,19.605936,509.121893,0,0,72.17848,27.999975,0,1
2005,6,2ECFC8429C,00,00,0,21.339218,485.628861,0,0,72.17848,27.99999,0,1
2005,7,2ECFC8429C,00,00,0,30.629329,508.574494,14.330918,0,72.17848,29.999971,0,1
2005,8,2ECFC8429C,00,00,0,27.123269,552.557755,14.166134,0,72.17848,29.999971,0,1
2005,9,2ECFC8429C,00,00,0,25.018754,542.479806,13.704386,0,72.17848,28.99998,0,1
2005,10,2ECFC8429C,00,00,0,21.472588,653.93791,14.613297,0,72.17848,31,0,1
2005,11,2ECFC8429C,00,00,0,13.900472,610.988957,0,0,72.17848,28.99998,0,1
2005,12,2ECFC8429C,00,00,0,9.897315,550.538149,0,0,72.17848,28.999973,0,1
2006,1,2ECFC8429C,00,00,0,6.082852,394.777068,0,0,72.17848,19.999991,0,1
2006,2,2ECFC8429C,00,00,0,10.560136,538.566953,0,0,72.17848,24.999996,0,1
2006,3,2ECFC8429C,00,00,0,10.99093,448.688561,0,0,72.17848,25.999979,0,1
2006,4,2ECFC8429C,00,00,0,11.061673,465.891642,0,0,72.17848,27,0,1
2006,5,2ECFC8429C,00,00,0,8.795584,217.376584,0,0,72.17848,14.99997,0,1
2006,6,2ECFC8429C,00,00,0,8.872821,418.290112,0,0,72.17848,27,0,1
2006,7,2ECFC8429C,00,00,0,7.732404,420.523835,0,0,72.17848,31,0,1
2006,8,2ECFC8429C,00,00,0,10.329486,457.079739,0,0,72.17848,29.999971,0,1
2006,9,2ECFC8429C,00,00,0,14.955063,437.286056,0,0,72.17848,30,0,1
2006,10,2ECFC8429C,00,00,0,17.278708,436.287363,0,0,72.17848,31,0,1
2006,11,2ECFC8429C,00,00,0,11.246174,302.98516,0,0,72.17848,18.99999,0,1
2007,1,2ECFC8429C,00,00,0,15.3451,499.022613,0,0,72.17848,23.999983,0,1
2007,2,2ECFC8429C,00,00,0,18.4808,616.23907,0,0,72.17848,28,0,1
2007,3,2ECFC8429C,00,00,0,35.19857,559.472007,13.86845,0,72.17848,31,0,1
2007,4,2ECFC8429C,00,00,0,21.653708,551.18527,14.736559,0,72.17848,28.99998,0,1
2007,5,2ECFC8429C,00,00,0,16.181035,475.473481,0,0,72.17848,31,0,1
2007,6,2ECFC8429C,00,00,0,13.298748,478.089994,0,0,72.17848,28.99998,0,1
2007,7,2ECFC8429C,00,00,0,13.681344,512.428528,0,0,72.17848,31,0,1
2007,8,2ECFC8429C,00,00,0,13.350621,520.006714,0,0,72.17848,29.999971,0,1
2007,9,2ECFC8429C,00,00,0,11.256657,508.536043,0,0,72.17848,28.99998,0,1
2007,10,2ECFC8429C,00,00,0,4.258808,522.413759,0,0,72.17848,31,0,1
2007,11,2ECFC8429C,00,00,0,6.138851,449.363916,0,0,72.17848,30,0,1
2007,12,2ECFC8429C,00,00,0,5.660826,371.916264,0,0,72.17848,31,0,1
2008,1,2ECFC8429C,00,00,0,5.378799,447.037984,0,0,72.17848,29.999971,0,1
2008,2,2ECFC8429C,00,00,0,2.689435,249.44505,0,0,72.17848,13.999982,0,1
2008,3,2ECFC8429C,00,00,0,0,0.507242,0,0,72.17848,0.999998,0,1
2008,4,2ECFC8429C,00,00,0,4.151272,520.984674,0,0,72.17848,30,0,1
2008,5,2ECFC8429C,00,00,0,1.554191,166.816488,0,0,72.17848,13.999972,0,1
2015,8,2ECFC8429C,00,00,0,3.662291,516.104658,0,0,54.13386,31,0,1
2015,9,2ECFC8429C,00,00,0,3.828396,544.973918,0,0,54.13386,30,0,1
2015,10,2ECFC8429C,00,00,0,3.934173,465.746787,0,0,54.13386,31,0,1
2015,11,2ECFC8429C,00,00,0,3.889197,561.986369,0,0,54.13386,30,0,1
2015,12,2ECFC8429C,00,00,0,0.760864,106.322116,0,0,27.88714,5.999988,0,1
2005,1,2ECFC842A6,00,00,14.7,9.341378,410.353358,0,0,70.53806,31,0,1
2005,2,2ECFC842A6,00,00,14.7,4.674674,387.330148,0,0,70.53806,25.999988,0,1
2005,3,2ECFC842A6,00,00,14.7,1.109847,469.465072,0,0,70.53806,20.999989,0,1
2005,4,2ECFC842A6,00,00,0,0,16.856682,0,0,70.53806,6,0,1
2005,7,2ECFC842A6,00,00,0,0.819704,136.89054,0,0,70.53806,8.999982,0,1
2005,8,2ECFC842A6,00,00,0,2.428677,198.544339,0,0,70.53806,17.999995,0,1
2005,9,2ECFC842A6,00,00,14.7,4.822185,326.10026,0,0,70.53806,27.99999,0,1
2005,10,2ECFC842A6,00,00,14.7,6.571833,385.766625,0,0,70.53806,29.999971,0,1
2005,11,2ECFC842A6,00,00,14.7,6.998458,374.735628,0,0,70.53806,28.99998,0,1
2005,12,2ECFC842A6,00,00,0,6.87415,353.706252,0,0,70.53806,28.999973,0,1
2006,1,2ECFC842A6,00,00,0,3.930114,273.797989,0,0,70.53806,20.999989,0,1
2006,2,2ECFC842A6,00,00,0,6.739079,427.931475,0,0,70.53806,25.999988,0,1
2006,3,2ECFC842A6,00,00,0,13.11729,372.281179,0,0,70.53806,27.999975,0,1
2006,4,2ECFC842A6,00,00,0,19.712254,356.728215,0,0,70.53806,27,0,1
2006,5,2ECFC842A6,00,00,0,15.497272,415.326896,0,0,70.53806,29.999971,0,1
2006,6,2ECFC842A6,00,00,0,12.944422,416.070703,0,0,70.53806,27.99999,0,1
2006,7,2ECFC842A6,00,00,14.7,12.068313,440.811004,0,0,70.53806,31,0,1
2006,8,2ECFC842A6,00,00,14.7,11.112668,387.70863,0,0,70.53806,29.999971,0,1
2006,9,2ECFC842A6,00,00,14.7,8.661064,417.587012,0,0,70.53806,30,0,1
2006,10,2ECFC842A6,00,00,14.7,8.406022,384.275296,0,0,70.53806,31,0,1
2006,11,2ECFC842A6,00,00,14.7,13.057638,389.241984,0,0,70.53806,28.99998,0,1
2006,12,2ECFC842A6,00,00,14.7,7.466609,403.196888,0,0,70.53806,29.999971,0,1
2007,1,2ECFC842A6,00,00,14.7,13.068595,420.06198,0,0,70.53806,31,0,1
2007,2,2ECFC842A6,00,00,14.7,10.809482,417.118835,0,0,70.53806,28,0,1
2007,3,2ECFC842A6,00,00,14.7,9.026887,340.442603,0,0,70.53806,25.999979,0,1
2007,4,2ECFC842A6,00,00,14.7,12.334311,405.084725,0,0,70.53806,30,0,1
2007,5,2ECFC842A6,00,00,14.7,13.588011,385.640696,0,0,70.53806,31,0,1
2007,6,2ECFC842A6,00,00,14.7,13.063928,387.563208,0,0,70.53806,28.99998,0,1
2007,7,2ECFC842A6,00,00,14.7,4.281126,395.086804,0,0,70.53806,31,0,1
2007,8,2ECFC842A6,00,00,14.7,7.975881,379.161093,0,0,70.53806,31,0,1
2007,9,2ECFC842A6,00,00,14.7,7.920963,364.364307,0,0,70.53806,30,0,1
2007,10,2ECFC842A6,00,00,14.7,6.989801,378.720136,0,0,70.53806,31,0,1
2007,11,2ECFC842A6,00,00,14.7,7.409392,359.972974,0,0,70.53806,30,0,1
2007,12,2ECFC842A6,00,00,14.7,8.759063,313.449321,0,0,70.53806,31,0,1
2008,1,2ECFC842A6,00,00,14.7,8.008344,348.054963,0,0,70.53806,29.999971,0,1
2008,2,2ECFC842A6,00,00,14.7,8.033601,360.894085,0,0,70.53806,29,0,1
2008,3,2ECFC842A6,00,00,14.7,8.290371,335.167858,0,0,70.53806,31,0,1
2008,4,2ECFC842A6,00,00,14.7,9.522767,362.500016,0,0,70.53806,30,0,1
2008,5,2ECFC842A6,00,00,14.7,10.968611,337.589481,0,0,70.53806,31,0,1
2008,6,2ECFC842A6,00,00,14.7,11.321652,364.808789,0,0,70.53806,30,0,1
2008,7,2ECFC842A6,00,00,0,10.984843,344.191737,0,0,70.53806,31,0,1
2008,8,2ECFC842A6,00,00,14.7,10.372094,381.174466,0,0,70.53806,31,0,1
2008,9,2ECFC842A6,00,00,14.7,10.761859,379.830314,0,0,70.53806,30,0,1
2008,10,2ECFC842A6,00,00,14.7,10.903684,391.891239,0,0,70.53806,31,0,1
2008,11,2ECFC842A6,00,00,14.7,7.547768,395.628841,0,0,70.53806,30,0,1
2008,12,2ECFC842A6,00,00,14.7,7.612695,404.107233,0,0,70.53806,31,0,1
2009,1,2ECFC842A6,00,00,14.7,7.990083,394.587198,0,0,70.53806,31,0,1
2009,2,2ECFC842A6,00,00,14.7,9.439202,378.197379,0,0,70.53806,26.99998,0,1
2009,3,2ECFC842A6,00,00,0,9.94601,394.732296,0,0,70.53806,31,0,1
2009,4,2ECFC842A6,00,00,14.7,9.030066,414.738013,0,0,70.53806,30,0,1
2009,5,2ECFC842A6,00,00,14.7,10.388325,416.831574,0,0,70.53806,31,0,1
2009,6,2ECFC842A6,00,00,14.7,10.64445,415.133521,0,0,70.53806,30,0,1
2009,7,2ECFC842A6,00,00,14.7,11.086291,394.179254,0,0,70.53806,31,0,1
2009,8,2ECFC842A6,00,00,14.7,10.092096,401.791575,0,0,70.53806,29.999971,0,1
2009,9,2ECFC842A6,00,00,14.7,10.264964,416.372616,0,0,70.53806,30,0,1
2009,10,2ECFC842A6,00,00,14.7,10.524267,408.473113,0,0,70.53806,29.999971,0,1
2009,11,2ECFC842A6,00,00,14.7,10.149651,382.514982,0,0,70.53806,28.99998,0,1
2009,12,2ECFC842A6,00,00,14.7,6.346618,373.181129,0,0,70.53806,28.999973,0,1
2010,1,2ECFC842A6,00,00,14.7,9.532101,387.638759,0,0,70.53806,29.999971,0,1
2010,2,2ECFC842A6,00,00,14.7,11.061074,366.244455,0,0,70.53806,28,0,1
2010,3,2ECFC842A6,00,00,0,5.977345,381.221798,0,0,70.53806,28.999973,0,1
2010,4,2ECFC842A6,00,00,14.7,7.983861,366.029329,0,0,70.53806,30,0,1
2010,5,2ECFC842A6,00,00,14.7,10.138763,382.738281,0,0,70.53806,31,0,1
2010,6,2ECFC842A6,00,00,14.7,11.321652,371.098584,0,0,70.53806,30,0,1
2010,7,2ECFC842A6,00,00,14.7,10.157023,371.366164,0,0,70.53806,31,0,1
2010,8,2ECFC842A6,00,00,0,9.294711,401.000394,0,0,70.53806,31,0,1
2010,9,2ECFC842A6,00,00,14.7,8.271096,373.471777,0,0,70.53806,30,0,1
2010,10,2ECFC842A6,00,00,14.7,9.156741,395.702015,0,0,70.53806,31,0,1
2010,11,2ECFC842A6,00,00,14.7,8.749121,389.960832,0,0,70.53806,30,0,1
2010,12,2ECFC842A6,00,00,0,7.308349,378.207079,0,0,70.53806,31,0,1
2011,1,2ECFC842A6,00,00,14.7,6.864005,373.152273,0,0,70.53806,29.999971,0,1
2011,2,2ECFC842A6,00,00,14.7,9.960358,355.460279,0,0,70.53806,26.99998,0,1
2011,3,2ECFC842A6,00,00,0,12.206283,380.964513,0,0,70.53806,31,0,1
2011,4,2ECFC842A6,00,00,14.7,10.912815,382.590438,0,0,70.53806,28.99998,0,1
2011,5,2ECFC842A6,00,00,0,11.005132,376.008702,0,0,70.53806,31,0,1
2011,6,2ECFC842A6,00,00,14.7,9.43471,364.179801,0,0,70.53806,30,0,1
2011,7,2ECFC842A6,00,00,0,8.915294,361.706196,0,0,70.53806,29.999971,0,1
2011,8,2ECFC842A6,00,00,0,5.94894,256.465391,0,0,70.53806,19.999991,0,1
2015,10,2ECFC842A6,00,00,0,4.331851,118.143744,0,0,70.53806,9.99998,0,1
2015,11,2ECFC842A6,00,00,0,13.317617,380.291951,10.681844,0,70.53806,30,0,1
2015,12,2ECFC842A6,00,00,0,13.208594,373.638861,10.594399,0,70.53806,31,0,1
2016,1,2ECFC842A6,00,00,0,12.595845,0,10.608069,0,70.53806,29.999971,0,1
2016,2,2ECFC842A6,00,00,0,12.778935,0,10.594399,0,70.53806,29,0,1
2016,3,2ECFC842A6,00,00,0,12.579613,0,10.594399,0,70.53806,31,0,1
2016,4,2ECFC842A6,00,00,14.7,12.278541,0,10.594398,0,70.53806,30,0,1
2016,5,2ECFC842A6,00,00,0,10.216472,0,0,0,70.53806,29.999971,0,1
2016,6,2ECFC842A6,00,00,0,2.667297,0,0,0,70.53806,7.99998,0,1
2016,9,2ECFC842A6,00,00,0,8.370475,0,0,0,70.53806,24.99999,0,1
2016,10,2ECFC842A6,00,00,0,9.43471,0,0,0,70.53806,31,0,1
2016,11,2ECFC842A6,00,00,0,6.535319,0,0,0,70.53806,21.99999,0,1
2017,1,2ECFC842A6,00,00,0,5.574189,0,0,0,70.53806,18.999993,0,1
2017,2,2ECFC842A6,00,00,0,6.46637,0,0,0,70.53806,26.99998,0,1
2017,3,2ECFC842A6,00,00,0,6.815107,0,0,0,70.53806,31,0,1
2017,4,2ECFC842A6,00,00,0,8.233357,0,0,0,70.53806,30,0,1
2017,5,2ECFC842A6,00,00,0,9.026278,0,0,0,70.53806,29.999971,0,1
2017,6,2ECFC842A6,00,00,0,3.743064,0,0,0,70.53806,12,0,1
2017,7,2ECFC842A6,00,00,0,6.665572,0,0,0,70.53806,31,0,1
2017,8,2ECFC842A6,00,00,0,6.428385,0,0,0,70.53806,31,0,1
2017,9,2ECFC842A6,00,00,14.7,3.858377,0,0,0,70.53806,16.99998,0,1
2017,10,2ECFC842A6,00,00,0,6.922237,0,0,0,70.53806,29.999971,0,1
2017,11,2ECFC842A6,00,00,0,7.815714,0,0,0,70.53806,30,0,1
2017,12,2ECFC842A6,00,00,0,8.320197,0,0,0,70.53806,31,0,1
2018,1,2ECFC842A6,00,00,0,1.409093,24.103483,0,0,70.53806,2.999994,0,1
2018,3,2ECFC842A6,00,00,14.7,4.411995,0,0,0,70.53806,16.999997,0,1
2018,4,2ECFC842A6,00,00,0,8.327285,367.566447,0,0,70.53806,30,0,1
2018,5,2ECFC842A6,00,00,14.7,8.246545,362.616683,0,0,70.53806,31,0,1
2018,6,2ECFC842A6,00,00,0,8.50927,358.898674,0,0,70.53806,30,0,1
2018,7,2ECFC842A6,00,00,0,8.277791,360.599475,0,0,70.53806,29.999971,0,1
2018,8,2ECFC842A6,00,00,0,8.455326,346.870054,0,0,70.53806,31,0,1
2018,9,2ECFC842A6,00,00,14.7,8.618712,370.065804,0,0,70.53806,30,0,1
2018,10,2ECFC842A6,00,00,0,7.909127,338.137372,0,0,70.53806,28.999973,0,1
2018,11,2ECFC842A6,00,00,0,7.878612,350.056462,0,0,70.53806,28.99998,0,1
2018,12,2ECFC842A6,00,00,0,7.581855,343.978972,0,0,70.53806,29.999971,0,1
2005,1,2ECFC842BA,00,00,14.7,26.723561,471.080472,10.468029,0,70.53806,31,0,1
2005,2,2ECFC842BA,00,00,14.7,25.983641,446.052486,10.420528,0,70.53806,26.99998,0,1
2005,3,2ECFC842BA,00,00,14.7,28.571954,427.30944,10.694647,0,70.53806,31,0,1
2005,4,2ECFC842BA,00,00,14.7,29.855616,448.456213,10.476683,0,70.53806,30,0,1
2005,5,2ECFC842BA,00,00,14.7,23.738948,425.376284,0,0,70.53806,28.999973,0,1
2005,6,2ECFC842BA,00,00,0,23.110846,402.878267,0,0,70.53806,27.99999,0,1
2005,7,2ECFC842BA,00,00,14.7,23.915468,417.891322,10.600694,0,70.53806,29.999971,0,1
2005,8,2ECFC842BA,00,00,0,10.587165,465.835237,0,0,70.53806,29.999971,0,1
2005,9,2ECFC842BA,00,00,14.7,16.91958,456.177905,0,0,70.53806,30,0,1
2005,10,2ECFC842BA,00,00,14.7,20.571725,406.447427,10.500157,0,70.53806,31,0,1
2005,11,2ECFC842BA,00,00,0,21.834015,416.13064,0,0,70.53806,30,0,1
2005,12,2ECFC842BA,00,00,0,18.891739,247.481776,10.60693,0,70.53806,18.999993,0,1
2006,4,2ECFC842BA,00,00,14.7,4.319,118.464014,0,0,70.53806,6.99999,0,1
2006,5,2ECFC842BA,00,00,0,22.955766,416.305892,0,0,70.53806,26.999977,0,1
2006,6,2ECFC842BA,00,00,14.7,19.716447,503.723413,0,0,70.53806,27.99999,0,1
2006,7,2ECFC842BA,00,00,0,17.392329,559.775367,0,0,70.53806,31,0,1
2006,8,2ECFC842BA,00,00,14.7,14.797278,465.149197,0,0,70.53806,29.999971,0,1
2006,9,2ECFC842BA,00,00,14.7,12.395112,449.322803,0,0,70.53806,30,0,1
2006,10,2ECFC842BA,00,00,14.7,14.00395,446.853311,0,0,70.53806,31,0,1
2006,11,2ECFC842BA,00,00,0,3.444717,121.942996,0,0,70.53806,6.99999,0,1
2006,12,2ECFC842BA,00,00,14.7,15.426258,509.066517,0,0,70.53806,29.999971,0,1
2007,1,2ECFC842BA,00,00,14.7,18.717248,502.246141,0,0,70.53806,31,0,1
2007,2,2ECFC842BA,00,00,14.7,9.299929,216.998328,0,0,70.53806,12.99998,0,1
2007,3,2ECFC842BA,00,00,14.7,11.544838,353.029005,0,0,70.53806,19.999991,0,1
2007,4,2ECFC842BA,00,00,14.7,18.307531,558.989921,0,0,70.53806,30,0,1
